zeriArtist,zeriArtwork,viafArtwork,avg,zeriLabel,viafLabel,include
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16742,http://viaf.org/viaf/179805597,65," ""Anonimo sec. XVI , Giudizio Universale"" ",Il giudizio universale (peinture),
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16742,http://viaf.org/viaf/179805597,76," ""Anonimo sec. XVI , Giudizio Universale"" ",Il giudizio universale,
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/39449,http://viaf.org/viaf/313704152,52," ""Vasari Giorgio , Veduta di Firenze con festa popolare in piazza Santa Maria Novella"" , (elemento d'insieme)",Opere di Giorgio Vasari,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/32338,http://viaf.org/viaf/185379080,53," ""Anonimo , Madonna con Bambino"" ",Madonna del cardellino,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/32338,http://viaf.org/viaf/175111004,54," ""Anonimo , Madonna con Bambino"" ",Madonna del baldacchino,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/32338,http://viaf.org/viaf/182434849,54," ""Anonimo , Madonna con Bambino"" ",Madonna of divine love,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/32338,http://viaf.org/viaf/209044973,51," ""Anonimo , Madonna con Bambino"" ",Madonna di Loreto,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/32338,http://viaf.org/viaf/175365084,53," ""Anonimo , Madonna con Bambino"" ",Conestabile Madonna,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/32338,http://viaf.org/viaf/208310222,56," ""Anonimo , Madonna con Bambino"" ",la Madonna di Foligno,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/32338,http://viaf.org/viaf/208310222,58," ""Anonimo , Madonna con Bambino"" ",Madonna of Foligno,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44028,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Cristo e l'adultera"" ",Tiziano 1981,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44028,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Cristo e l'adultera"" ",Tiziano 1990,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44028,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Cristo e l'adultera"" ",Tiziano 1988,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44028,http://viaf.org/viaf/312331474,65," ""Vecellio Tiziano , Cristo e l'adultera"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44028,http://viaf.org/viaf/312331474,62," ""Vecellio Tiziano , Cristo e l'adultera"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44028,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Cristo e l'adultera"" ",Tiziano 1998,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44028,http://viaf.org/viaf/310495872,55," ""Vecellio Tiziano , Cristo e l'adultera"" ","Tiziano, corpus dei disegni autografi.",
https://w3id.org/zericatalog/person/14951/elsheimer-adam,https://w3id.org/zericatalog/artwork/35599,http://viaf.org/viaf/314000390,54," ""Elsheimer Adam , Apollo custodisce il gregge di Admeto"" ",Adam Elsheimer,
https://w3id.org/zericatalog/person/8827/robusti-jacopo,https://w3id.org/zericatalog/artwork/45407,http://viaf.org/viaf/190462194,52," ""Robusti Jacopo , Ratto di Lucrezia"" ",Tarquin and Lucretia,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43331,http://viaf.org/viaf/312331474,52," ""Vecellio Tiziano , Offerta a Venere"" ",Tiziano 1981,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43331,http://viaf.org/viaf/312331474,52," ""Vecellio Tiziano , Offerta a Venere"" ",Tiziano 1990,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43331,http://viaf.org/viaf/312331474,52," ""Vecellio Tiziano , Offerta a Venere"" ",Tiziano 1988,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43331,http://viaf.org/viaf/312331474,66," ""Vecellio Tiziano , Offerta a Venere"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43331,http://viaf.org/viaf/312331474,63," ""Vecellio Tiziano , Offerta a Venere"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43331,http://viaf.org/viaf/312331474,52," ""Vecellio Tiziano , Offerta a Venere"" ",Tiziano 1998,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/314703048,57," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)","Michelangelo : artista, pensatore, scrittore",
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/313788058,53," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)",Michelangelo: le tombe Medicee,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/313975039,55," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)",Ricordi di michelangelo,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/313706635,63," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)",Lettere di Michelangelo Buonarroti,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/310366309,53," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)",Vita e opere di Michelangelo a Roma,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/313768551,53," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)",Drawings of Michelangelo,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/314632976,51," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)","Michelangelo, la Cappella Sistina.",
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/314632976,51," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)",Michelangelo : la Cappella Sistina,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/310919072,52," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)",Michelangelo scultore 1966,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/310919072,52," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)",Michelangelo scultore 1982,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/310919072,57," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)",Michelangelo scultore,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/314468217,59," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)",Michelangelo poeta,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/314289639,52," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)",Michelangelo : the last judgment,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16574,http://viaf.org/viaf/183476601,55," ""Buonarroti Michelangelo , Zaccaria"" , (elemento d'insieme)",Carteggio di michelangelo,
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/38890,http://viaf.org/viaf/313704152,51," ""Vasari Giorgio , Allegoria della Pace"" , (elemento d'insieme)",Opere di Giorgio Vasari,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43484,http://viaf.org/viaf/312331474,61," ""Vecellio Tiziano , Toletta di Venere con due Amorini"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43484,http://viaf.org/viaf/312331474,58," ""Vecellio Tiziano , Toletta di Venere con due Amorini"" ",Tiziano.,
https://w3id.org/zericatalog/person/1192/beccafumi-domenico,https://w3id.org/zericatalog/artwork/39680,http://viaf.org/viaf/314336182,58," ""Beccafumi Domenico , Uccisione di Spurio Melio"" , (elemento d'insieme)",Domenico Beccafumi e il suo tempo,
https://w3id.org/zericatalog/person/1192/beccafumi-domenico,https://w3id.org/zericatalog/artwork/39680,http://viaf.org/viaf/314746067,61," ""Beccafumi Domenico , Uccisione di Spurio Melio"" , (elemento d'insieme)",Beccafumi,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45097,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Ritratto femminile"" ",Tiziano 1981,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45097,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Ritratto femminile"" ",Tiziano 1990,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45097,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Ritratto femminile"" ",Tiziano 1988,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45097,http://viaf.org/viaf/312331474,65," ""Vecellio Tiziano , Ritratto femminile"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45097,http://viaf.org/viaf/312331474,62," ""Vecellio Tiziano , Ritratto femminile"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45097,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Ritratto femminile"" ",Tiziano 1998,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44903,http://viaf.org/viaf/312331474,62," ""Vecellio Tiziano , Ritratto del doge Andrea Gritti"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44903,http://viaf.org/viaf/312331474,59," ""Vecellio Tiziano , Ritratto del doge Andrea Gritti"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44903,http://viaf.org/viaf/305152018,51," ""Vecellio Tiziano , Ritratto del doge Andrea Gritti"" ",Ritratto di Domenico Zono,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44903,http://viaf.org/viaf/204623423,74," ""Vecellio Tiziano , Ritratto del doge Andrea Gritti"" ",Doge Andrea Gritti,Y
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44903,http://viaf.org/viaf/204623423,72," ""Vecellio Tiziano , Ritratto del doge Andrea Gritti"" ",Der Doge Andrea Gritti,Y
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44903,http://viaf.org/viaf/184806503,56," ""Vecellio Tiziano , Ritratto del doge Andrea Gritti"" ",Ritratto del singolare amico di Tiziano,
https://w3id.org/zericatalog/person/3077/cesari-giuseppe,https://w3id.org/zericatalog/artwork/31966,http://viaf.org/viaf/209902866,56," ""Cesari Giuseppe , Perseo libera Andromeda"" ",Perseus und Andromeda,Y
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/314297902,51," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Michaelangelo,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/314703048,55," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)","Michelangelo : artista, pensatore, scrittore",
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/313788058,56," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Michelangelo: le tombe Medicee,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/314665499,51," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)","Michelangelo, Plastik, Gemälde und Handzeichnungen",
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/313975039,54," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Ricordi di michelangelo,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/313706635,63," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Lettere di Michelangelo Buonarroti,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/310366309,52," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Vita e opere di Michelangelo a Roma,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/313768551,54," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Drawings of Michelangelo,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/314632976,52," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)","Michelangelo, la Cappella Sistina.",
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/314632976,52," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Michelangelo : la Cappella Sistina,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/310919072,52," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Michelangelo scultore 1966,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/310919072,52," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Michelangelo scultore 1982,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/310919072,58," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Michelangelo scultore,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/314468217,60," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Michelangelo poeta,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/314289639,55," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Michelangelo : the last judgment,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/314103314,51," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Complete work of Michelangelo,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16625,http://viaf.org/viaf/183476601,55," ""Buonarroti Michelangelo , Naason"" , (elemento d'insieme)",Carteggio di michelangelo,
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18350,http://viaf.org/viaf/313704152,52," ""Vasari Giorgio , Sacra Famiglia con san Giovannino e sant'Elisabetta"" ",Opere di Giorgio Vasari,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43606,http://viaf.org/viaf/312331474,63," ""Vecellio Tiziano , Danae e la pioggia d'oro"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43606,http://viaf.org/viaf/312331474,60," ""Vecellio Tiziano , Danae e la pioggia d'oro"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43606,http://viaf.org/viaf/204876471,60," ""Vecellio Tiziano , Danae e la pioggia d'oro"" ",Danae,Y
https://w3id.org/zericatalog/person/1270/bellini-giovanni,https://w3id.org/zericatalog/artwork/42027,http://viaf.org/viaf/211744150,54," ""Busi Giovanni , Madonna con Bambino"" ",Madonna Lochis,
https://w3id.org/zericatalog/person/1270/bellini-giovanni,https://w3id.org/zericatalog/artwork/42027,http://viaf.org/viaf/312332644,56," ""Busi Giovanni , Madonna con Bambino"" ",Giovanni Bellini,
https://w3id.org/zericatalog/person/1270/bellini-giovanni,https://w3id.org/zericatalog/artwork/42027,http://viaf.org/viaf/211744150,52,"Titolo tradizionale ""Madonna dei colombi""",Madonna Lochis,
https://w3id.org/zericatalog/person/1192/beccafumi-domenico,https://w3id.org/zericatalog/artwork/39913,http://viaf.org/viaf/314336182,56," ""Beccafumi Domenico , Discesa di Cristo al limbo"" ",Domenico Beccafumi e il suo tempo,
https://w3id.org/zericatalog/person/1192/beccafumi-domenico,https://w3id.org/zericatalog/artwork/39913,http://viaf.org/viaf/314746067,65," ""Beccafumi Domenico , Discesa di Cristo al limbo"" ",Beccafumi,
https://w3id.org/zericatalog/person/270/allori-alessandro,https://w3id.org/zericatalog/artwork/38475,http://viaf.org/viaf/220029736,55," ""Agnolo di Cosimo , Ritratto di Francesco de' Medici"" ",Giovanni di Averardo de' Medici,
https://w3id.org/zericatalog/person/1192/beccafumi-domenico,https://w3id.org/zericatalog/artwork/40769,http://viaf.org/viaf/314336182,58," ""Beccafumi Domenico , Sacra Famiglia"" ",Domenico Beccafumi e il suo tempo,
https://w3id.org/zericatalog/person/1192/beccafumi-domenico,https://w3id.org/zericatalog/artwork/40769,http://viaf.org/viaf/314746067,70," ""Beccafumi Domenico , Sacra Famiglia"" ",Beccafumi,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44908,http://viaf.org/viaf/312331474,61," ""Vecellio Tiziano , Ritratto di papa Paolo III Farnese"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44908,http://viaf.org/viaf/312331474,58," ""Vecellio Tiziano , Ritratto di papa Paolo III Farnese"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44908,http://viaf.org/viaf/305152018,52," ""Vecellio Tiziano , Ritratto di papa Paolo III Farnese"" ",Ritratto di Domenico Zono,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44908,http://viaf.org/viaf/215960289,63," ""Vecellio Tiziano , Ritratto di papa Paolo III Farnese"" ",Ritratto di Papa Sisto IV,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44908,http://viaf.org/viaf/184806503,51," ""Vecellio Tiziano , Ritratto di papa Paolo III Farnese"" ",Ritratto del singolare amico di Tiziano,
https://w3id.org/zericatalog/person/8827/robusti-jacopo,https://w3id.org/zericatalog/artwork/44097,http://viaf.org/viaf/219199772,51," ""Robusti Jacopo , Deposizione di Cristo nel sepolcro"" ",Cristo nell'orto,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/46735,http://viaf.org/viaf/215960289,51," ""Robusti Jacopo , Ritratto femminile"" ",Ritratto di Papa Sisto IV,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45109,http://viaf.org/viaf/305152018,51,"Titolo tradizionale ""Ritratto di Lavinia Vecellio con vassoio di frutta""",Ritratto di Domenico Zono,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45109,http://viaf.org/viaf/215960289,51,"Titolo tradizionale ""Ritratto di Lavinia Vecellio con vassoio di frutta""",Ritratto di Papa Sisto IV,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45109,http://viaf.org/viaf/312331474,60," ""Vecellio Tiziano , Ritratto di donna con vassoio di frutta"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45109,http://viaf.org/viaf/312331474,57," ""Vecellio Tiziano , Ritratto di donna con vassoio di frutta"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45109,http://viaf.org/viaf/305152018,55," ""Vecellio Tiziano , Ritratto di donna con vassoio di frutta"" ",Ritratto di Domenico Zono,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45109,http://viaf.org/viaf/215960289,53," ""Vecellio Tiziano , Ritratto di donna con vassoio di frutta"" ",Ritratto di Papa Sisto IV,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45109,http://viaf.org/viaf/184806503,54," ""Vecellio Tiziano , Ritratto di donna con vassoio di frutta"" ",Ritratto del singolare amico di Tiziano,
https://w3id.org/zericatalog/person/270/allori-alessandro,https://w3id.org/zericatalog/artwork/36939,http://viaf.org/viaf/176062204,56," ""Santi di Tito , Madonna con Bambino"" ",La donna col cammeo,
https://w3id.org/zericatalog/person/270/allori-alessandro,https://w3id.org/zericatalog/artwork/36939,http://viaf.org/viaf/176062204,54," ""Santi di Tito , Madonna con Bambino"" ",La Donna col cammeo,
https://w3id.org/zericatalog/person/9583/solario-andrea,https://w3id.org/zericatalog/artwork/34607,http://viaf.org/viaf/314232281,66," ""Solario Andrea , Ecce Homo"" ",Andrea Solario,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43318,http://viaf.org/viaf/312331474,64," ""Vecellio Tiziano , Perseo libera Andromeda"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43318,http://viaf.org/viaf/312331474,61," ""Vecellio Tiziano , Perseo libera Andromeda"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43318,http://viaf.org/viaf/198563654,57," ""Vecellio Tiziano , Perseo libera Andromeda"" ",Perseus und Andromeda,Y
https://w3id.org/zericatalog/person/261/allegri-antonio,https://w3id.org/zericatalog/artwork/33424,http://viaf.org/viaf/202996678,60," ""Anonimo , Matrimonio mistico di santa Caterina d'Alessandria e san Sebastiano"" ",Mariage mystique de Sainte Catherine d'Alexandrie,Y
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45151,http://viaf.org/viaf/312331474,64," ""Vecellio Tiziano , Ritratto di gentildonna"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45151,http://viaf.org/viaf/312331474,61," ""Vecellio Tiziano , Ritratto di gentildonna"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45151,http://viaf.org/viaf/305152018,60," ""Vecellio Tiziano , Ritratto di gentildonna"" ",Ritratto di Domenico Zono,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45151,http://viaf.org/viaf/215960289,53," ""Vecellio Tiziano , Ritratto di gentildonna"" ",Ritratto di Papa Sisto IV,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/38975,http://viaf.org/viaf/198563838,53," ""Maestro della Madonna di Manchester , Madonna con Bambino"" ","Madonna col Bambino, San Giovanni e donatori",
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/38975,http://viaf.org/viaf/191606706,51," ""Maestro della Madonna di Manchester , Madonna con Bambino"" ",Pietà della Basilica di San Pietro,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/38975,http://viaf.org/viaf/191606706,51," ""Maestro della Madonna di Manchester , Madonna con Bambino"" ",Pietà della Basilica di San Pietro.,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/38975,http://viaf.org/viaf/185611335,53," ""Maestro della Madonna di Manchester , Madonna con Bambino"" ",Madonna Doni,
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/38893,http://viaf.org/viaf/313704152,51," ""Vasari Giorgio , Allegoria della Verità"" , (elemento d'insieme)",Opere di Giorgio Vasari,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16567,http://viaf.org/viaf/313706635,57," ""Buonarroti Michelangelo , Separazione delle acque, Ignudi, Morte di Assalonne"" , (elemento d'insieme)",Lettere di Michelangelo Buonarroti,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16567,http://viaf.org/viaf/314468217,54," ""Buonarroti Michelangelo , Separazione delle acque, Ignudi, Morte di Assalonne"" , (elemento d'insieme)",Michelangelo poeta,
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,https://w3id.org/zericatalog/artwork/16567,http://viaf.org/viaf/183476601,51," ""Buonarroti Michelangelo , Separazione delle acque, Ignudi, Morte di Assalonne"" , (elemento d'insieme)",Carteggio di michelangelo,
https://w3id.org/zericatalog/person/8457/previtali-andrea,https://w3id.org/zericatalog/artwork/41896,http://viaf.org/viaf/304932155,61," ""Previtali Andrea , Madonna con Bambino tra san Paolo, santa Maria Maddalena, santa Caterina d'Alessandria e donatore"" ",Madonna con il Bambino tra San Gerolamo e Sant'Anna,
https://w3id.org/zericatalog/person/8457/previtali-andrea,https://w3id.org/zericatalog/artwork/41896,http://viaf.org/viaf/304932152,60," ""Previtali Andrea , Madonna con Bambino tra san Paolo, santa Maria Maddalena, santa Caterina d'Alessandria e donatore"" ",Madonna con il Bambino leggente tra San Domenico e Santa Marta di Betania,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44893,http://viaf.org/viaf/312331474,62," ""Vecellio Tiziano , Ritratto di Federico II Gonzaga"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44893,http://viaf.org/viaf/312331474,59," ""Vecellio Tiziano , Ritratto di Federico II Gonzaga"" ",Tiziano.,
