id,search,result,viaf,lc,isni,ratio,partialRatio,tokenSort,tokenSet,avg
http://purl.org/emmedi/mauth/itatti/bernand-berenson,Bernand Berenson,,http://viaf.org/viaf/9878607,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bbya-nuseunm-of-art,BYA Nuseunm of Art,,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bwilliam-rockhill-nelson-gallery-of-art-and-mary-atkins-museum-of-fine-arts,William Rockhill Nelson Gallery of Art and Mary Atkins Museum of Fine Arts,,http://viaf.org/viaf/139465505,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bfrick-collection,Frick Collection,,http://viaf.org/viaf/128866686,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bstaatsgalerie,Staatsgalerie,,http://viaf.org/viaf/121738084,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bworcester-art-museum,Worcester Art Museum,,http://viaf.org/viaf/158012874,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bnational-gallery-of-art-washington,"National Gallery of Art, Washington",,http://viaf.org/viaf/157699250,,,,,,,
http://purl.org/emmedi/mauth/itatti/bkress-foundation,Kress Foundation,,http://viaf.org/viaf/152536521,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/balbertina-vienna,"Albertina, Vienna",,http://viaf.org/viaf/265452143,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/luisa-vertova,Luisa Vertova,,http://viaf.org/viaf/71952401,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/blos-angeles-county-museum-of-art,Los Angeles County Museum of Art,,http://viaf.org/viaf/977145857891723021009,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/nicky-marian,Nicky Marian,,http://viaf.org/viaf/5691670,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bpolo-museale-fiorentine,Polo Museale Fiorentino,,http://viaf.org/viaf/128178072,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bmusxcxae-du-louvre,Mus\xc3\xa9e du Louvre,,http://viaf.org/viaf/257711507,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bthe-metropolitan-museum-of-art,The Metropolitan Museum of Art,,http://viaf.org/viaf/126238294,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/b-toledo-museum-of-art,Toledo Museum of Art,,http://viaf.org/viaf/146435543,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bchristies,Christie\'s,,http://viaf.org/viaf/152888287,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bart--architecture-the-courtauld-institute-of-art,"Art & Architecture, the Courtauld Institute of Art",,http://viaf.org/viaf/129882217,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/mary-beerenson,Mary Berenson,,http://viaf.org/viaf/110269141,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/brochester-memorial-art-gallery,Rochester Memorial Art Gallery,,http://viaf.org/viaf/139016022,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bchristies,Christie's,,http://viaf.org/viaf/152888287,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/byour-paintings,Your Paintings,,http://viaf.org/viaf/106146937743413830634,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/mary-berenson-or-nicky-mariano,Mary Berenson,,http://viaf.org/viaf/110269141,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bgetty-provenance-index,Getty Provenance Index,,http://viaf.org/viaf/147804499,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/miklxcxbs-boskovits-florence,Mikl\xc3\xb3s Boskovits,,http://viaf.org/viaf/59212654,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bnorton-simon-museum,Norton Simon Museum,,http://viaf.org/viaf/146046274,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/m-boskovits-florence,M. Boskovits,,http://viaf.org/viaf/59212654,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bfondazione-carife,Fondazione Carife,,http://viaf.org/viaf/148595888,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bmetropolitan-museum-of-art-new-york,"Metropolitan Museum of Art, New York",,http://viaf.org/viaf/126238294,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/baccademia-carrara,Accademia Carrara,,http://viaf.org/viaf/128730646,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bnationalmuseum-stockholm,"Nationalmuseum, Stockholm",,http://viaf.org/viaf/1146462848227790005,,,,,,,
http://purl.org/emmedi/mauth/itatti/bpinacoteca-di-brera,Pinacoteca di Brera,,http://viaf.org/viaf/157020123,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bthe-barber-institute-of-fine-arts,The Barber Institute of Fine Arts,,http://viaf.org/viaf/151352608,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/angelo-tartuferi,Angelo Tartuferi,"Tartuferi, Angelo",http://viaf.org/viaf/24687004,http://id.loc.gov/authorities/names/n87882142,http://isni.org/isni/000000011751257X,55,56,100,100,"77,75"
http://purl.org/emmedi/mauth/itatti/dxcxbra-sallay,D\xc3\xb2ra Sallay,,http://viaf.org/viaf/56571083,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bcantor-arts-center,Cantor Arts Center,,http://viaf.org/viaf/150274167,,,,,,,
http://purl.org/emmedi/mauth/itatti/antonio-grandi,Antonio Grandi,,http://viaf.org/viaf/307391930,,,,,,,
http://purl.org/emmedi/mauth/itatti/filippo-todini,Filippo Todini,,http://viaf.org/viaf/6297136,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bfitzwilliam-museum,Fitzwilliam Museum,,http://viaf.org/viaf/159048724,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bbritish-museum,British Museum,,http://viaf.org/viaf/134857252,,,,,,,
http://purl.org/emmedi/mauth/itatti/bgalleria-vangelistis,Galleria Vangelisti's,,http://viaf.org/viaf/249421461,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bsamek-art-gallery-bucknell-university-lewisburg-pa,"Samek Art Gallery, Bucknell University, Lewisburg, PA",,http://viaf.org/viaf/157446519,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bmuscarelle-museum-of-art,Muscarelle Museum of Art,,http://viaf.org/viaf/135734153,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bfondazione-terruzzi,Fondazione Terruzzi,,http://viaf.org/viaf/178922187,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/hermann-voss-with-reference-to-an-expertise,Hermann Voss,,http://viaf.org/viaf/44473159,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/giovanni-pagliarulo,Giovanni Pagliarulo,,http://viaf.org/viaf/55693895,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bsothebys,Sotheby's,,http://viaf.org/viaf/126386983,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bmuseo-poldi-pezzoli,Museo Poldi Pezzoli,,http://viaf.org/viaf/127262991,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bbutterfields,Butterfields,,http://viaf.org/viaf/153681902,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bphiladelphia-museum-of-art,Philadelphia Museum of Art,,http://viaf.org/viaf/137352121,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bbirmingham-museum--art-gallery,Birmingham Museum & Art Gallery,,http://viaf.org/viaf/135732405,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/anchise-tempestini-to-biblioteca-berenson-fototeca,Anchise Tempestini,,http://viaf.org/viaf/17292210,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bsemenzato,Semenzato,,http://viaf.org/viaf/154235903,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/blobkowicz-collection-highlights-from-the-paintings-collection,"Lobkowicz Collection, Highlights from the Paintings Collection",,http://viaf.org/viaf/303303131,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bgalleria-nazionale-dellumbria,Galleria nazionale dell'Umbria,,http://viaf.org/viaf/146349839,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bgalerie-fischers,Galerie Fischer's,,http://viaf.org/viaf/153648862,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/b-museo-poldi-pezzoli,Museo Poldi Pezzoli,,http://viaf.org/viaf/127262991,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/paolo-paolini,Paolo Paolini,"Paolini, Paolo, 1941-",http://viaf.org/viaf/100244623,http://id.loc.gov/authorities/names/nr93011927,http://isni.org/isni/0000000118337582,41,54,84,100,"69,75"
http://purl.org/emmedi/mauth/itatti/bsothebys,Sotheby's,,http://viaf.org/viaf/126386983,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/g-spinelli,G. Spinelli,"Spinelli, Alessandro Giuseppe",http://viaf.org/viaf/47128239,http://id.loc.gov/authorities/names/nr99023033,http://isni.org/isni/0000000119849539,40,73,53,89,"63,75"
http://purl.org/emmedi/mauth/itatti/btoledo-museum-of-art,Toledo Museum of Art,,http://viaf.org/viaf/146435543,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bbritish-mudeum,British Museum,,http://viaf.org/viaf/134857252,,,0,0,0,0,0
