zeriArtist,zeriArtwork,sandrartArtwork,avg,zeriLabel,sandrartLabel,include
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/42244,http://ta.sandrart.net/-artwork-3658,55," ""Vecellio Francesco , Madonna in adorazione del Bambino con san Giovannino"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18168,http://ta.sandrart.net/-artwork-4345,52," ""Vasari Giorgio , Sacra Famiglia con san Giovannino"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/46134,http://ta.sandrart.net/-artwork-3658,64," ""Anonimo , Madonna con Bambino"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18105,http://ta.sandrart.net/-artwork-4345,55," ""Vasari Giorgio , Ritratto di sei poeti toscani"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18105,http://ta.sandrart.net/-artwork-4332,52," ""Vasari Giorgio , Ritratto di sei poeti toscani"" ","Porträt Giorgione (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18284,http://ta.sandrart.net/-artwork-4345,52," ""Vasari Giorgio , San Rocco guarisce gli appestati"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18365,http://ta.sandrart.net/-artwork-4345,54," ""Vasari Giorgio , Sacra Famiglia"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43318,http://ta.sandrart.net/-artwork-4459,57," ""Vecellio Tiziano , Perseo libera Andromeda"" ",Perseus und Andromeda,Y
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/46071,http://ta.sandrart.net/-artwork-3658,52," ""Anonimo , Madonna con Bambino con santo Stefano, san Girolamo e san Maurizio"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18297,http://ta.sandrart.net/-artwork-4345,53," ""Vasari Giorgio , San Girolamo"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18299,http://ta.sandrart.net/-artwork-4345,53," ""Vasari Giorgio , San Girolamo"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/2116/bril-paul,https://w3id.org/zericatalog/artwork/33027,http://ta.sandrart.net/-artwork-2646,56," ""Bril Paul , Martirio di san Pietro Martire"" ",Feudo di Castel San Pietro,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43670,http://ta.sandrart.net/-artwork-3658,56," ""Anonimo veneziano sec. XVI , Madonna con Bambino e san Giovannino"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/38893,http://ta.sandrart.net/-artwork-4345,51," ""Vasari Giorgio , Allegoria della Verità"" , (elemento d'insieme)","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/4573/barocci-federico,https://w3id.org/zericatalog/artwork/32795,http://ta.sandrart.net/-artwork-3483,56,"Titolo tradizionale ""Madonna del gatto""",Marienbild (»The Madonna of the Cat (›La Madonna del Gatto‹)«),Y
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43476,http://ta.sandrart.net/-artwork-5063,66," ""Vecellio Tiziano , Flora"" ",Flora,Y
https://w3id.org/zericatalog/person/15435/neufchatel-nicolas,https://w3id.org/zericatalog/artwork/41353,http://ta.sandrart.net/-artwork-2705,54," ""Neufchatel Nicolas , Ritratto del maestro Johann Neudörffer con uno scolaro"" ",Bildnis des Schreibmeisters Johann Neudörfer und eines Schülers,Y
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45611,http://ta.sandrart.net/-artwork-3658,64," ""Anonimo , Madonna con Bambino"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45194,http://ta.sandrart.net/-artwork-3658,55," ""Vecellio Tiziano , Madonna con Bambino, santa Dorotea e san Girolamo"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18123,http://ta.sandrart.net/-artwork-4345,52," ""Vasari Giorgio , Ritratto di giovane uomo"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18123,http://ta.sandrart.net/-artwork-4332,53," ""Vasari Giorgio , Ritratto di giovane uomo"" ","Porträt Giorgione (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18314,http://ta.sandrart.net/-artwork-4345,53," ""Vasari Giorgio , Ultima Cena"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18314,http://ta.sandrart.net/-artwork-4332,52," ""Vasari Giorgio , Ultima Cena"" ","Porträt Giorgione (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18208,http://ta.sandrart.net/-artwork-4345,51," ""Vasari Giorgio , Annuncio a san Zaccaria"" , (elemento d'insieme)","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18279,http://ta.sandrart.net/-artwork-4345,53," ""Vasari Giorgio , Battesimo di san Paolo"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44280,http://ta.sandrart.net/-artwork-3658,55," ""Vecellio Tiziano , Madonna con Bambino, san Giorgio e santa Dorotea"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18129,http://ta.sandrart.net/-artwork-4345,51," ""Vasari Giorgio , Putti con radici"" , (elemento d'insieme)","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44292,http://ta.sandrart.net/-artwork-3658,54," ""Vecellio Tiziano , Madonna con Bambino e santa Caterina d'Alessandria"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/41949,http://ta.sandrart.net/-artwork-3658,61," ""Vecellio Tiziano , Madonna con Bambino in trono"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/34611,http://ta.sandrart.net/-artwork-3658,56," ""Anonimo veronese sec. XVI , Madonna con Bambino e san Giovannino"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43241,http://ta.sandrart.net/-artwork-3658,53," ""Negretti Iacopo , Madonna con Bambino tra san Sebastiano e san Rocco"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43407,http://ta.sandrart.net/-artwork-3372,57," ""Vecellio Tiziano , Diana e Callisto"" ",Diana und Kallisto,Y
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18195,http://ta.sandrart.net/-artwork-4345,51," ""Vasari Giorgio , Sacrificio di Isacco"" , (elemento d'insieme)","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45113,http://ta.sandrart.net/-artwork-1213,62," ""Vecellio Tiziano , Ritratto di Laura dei Dianti"" ",Porträt der Laura Dianti,Y
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43343,http://ta.sandrart.net/-artwork-1020,55,"Titolo tradizionale ""Baccanale degli Andrii""",Bacchanal (»Die Andrier«),Y
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43343,http://ta.sandrart.net/-artwork-294,55," ""Vecellio Tiziano , Baccanale"" ",Bacchanal,Y
https://w3id.org/zericatalog/person/4573/barocci-federico,https://w3id.org/zericatalog/artwork/31950,http://ta.sandrart.net/-artwork-3527,52," ""Barocci Federico , Annunciazione"" ",Die Verkündigung (»The Annunciation«),Y
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45555,http://ta.sandrart.net/-artwork-3658,52," ""Anonimo , Madonna con Bambino e santa Caterina d'Alessandria"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/39028,http://ta.sandrart.net/-artwork-4335,51," ""Vasari Giorgio , Partenza di Cosimo il Vecchio per l'esilio"" , (elemento d'insieme)","Porträt Piero di Cosimo (Vasari, Vite)",
https://w3id.org/zericatalog/person/4573/barocci-federico,https://w3id.org/zericatalog/artwork/32423,http://ta.sandrart.net/-artwork-3527,52," ""Barocci Federico , Annunciazione"" ",Die Verkündigung (»The Annunciation«),Y
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/39038,http://ta.sandrart.net/-artwork-4168,52," ""Vasari Giorgio , Ritratto di Lorenzo de' Medici"" , (elemento d'insieme)","Porträt Lorenzo di Bicci (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18122,http://ta.sandrart.net/-artwork-4313,52," ""Vasari Giorgio , Ritratto di Bernardetto de' Medici"" ","Porträt Giotto di Bondone (Vasari, Vite)",
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43686,http://ta.sandrart.net/-artwork-3658,57," ""Anonimo veneziano sec. XVI , Madonna con Bambino e san Rocco"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44283,http://ta.sandrart.net/-artwork-3658,51," ""Vecellio Tiziano , Madonna con Bambino in trono tra sant'Antonio da Padova e san Rocco"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44254,http://ta.sandrart.net/-artwork-3658,63," ""Vecellio Tiziano , Madonna con Bambino"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44275,http://ta.sandrart.net/-artwork-3658,63," ""Vecellio Tiziano , Madonna con Bambino"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44344,http://ta.sandrart.net/-artwork-3658,56," ""Vecellio Tiziano , Madonna con Bambino, san Giovannino e una santa (?)"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18360,http://ta.sandrart.net/-artwork-4345,54," ""Vasari Giorgio , Adorazione dei pastori, David"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18360,http://ta.sandrart.net/-artwork-4348,51," ""Vasari Giorgio , Adorazione dei pastori, David"" ","Porträt Andrea del Sarto (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18360,http://ta.sandrart.net/-artwork-4313,54," ""Vasari Giorgio , Adorazione dei pastori, David"" ","Porträt Giotto di Bondone (Vasari, Vite)",
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43286,http://ta.sandrart.net/-artwork-3658,55," ""Lotto Lorenzo , Madonna con Bambino, san Giovannino e san Zaccaria"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/3713/bassano-jacopo,https://w3id.org/zericatalog/artwork/43808,http://ta.sandrart.net/-artwork-4651,57," ""Bassano Jacopo , Annuncio ai pastori"" ",Verkündigung an die Hirten (»Annuncio notturno ai pastori«),Y
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45982,http://ta.sandrart.net/-artwork-3658,52," ""Anonimo , Madonna con Bambino e santa Caterina d'Alessandria"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/41818,http://ta.sandrart.net/-artwork-3658,58," ""Renzi Polidoro de' , Madonna con Bambino e san Giovannino"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18109,http://ta.sandrart.net/-artwork-4168,55," ""Vasari Giorgio , Ritratto di Lorenzo de' Medici"" ","Porträt Lorenzo di Bicci (Vasari, Vite)",
https://w3id.org/zericatalog/person/2116/bril-paul,https://w3id.org/zericatalog/artwork/33058,http://ta.sandrart.net/-artwork-2643,53," ""Bril Paul , Martirio di san Clemente I"" ",Martyrium Clemens I. (»Martyrdom of St. Clement«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18192,http://ta.sandrart.net/-artwork-4345,55," ""Vasari Giorgio , Doppio ritratto"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18192,http://ta.sandrart.net/-artwork-4332,54," ""Vasari Giorgio , Doppio ritratto"" ","Porträt Giorgione (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18145,http://ta.sandrart.net/-artwork-4345,51," ""Vasari Giorgio , Vulcano nella fucina"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18147,http://ta.sandrart.net/-artwork-4345,52," ""Vasari Giorgio , Allegoria"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18278,http://ta.sandrart.net/-artwork-4345,51," ""Vasari Giorgio , Decapitazione di san Giovanni Battista"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/39406,http://ta.sandrart.net/-artwork-4345,52," ""Stradano Giovanni, Vasari Giorgio , Marte"" , (elemento d'insieme)","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/39406,http://ta.sandrart.net/-artwork-4326,52," ""Stradano Giovanni, Vasari Giorgio , Marte"" , (elemento d'insieme)","Porträt Giovanni Bellini (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/39406,http://ta.sandrart.net/-artwork-4338,51," ""Stradano Giovanni, Vasari Giorgio , Marte"" , (elemento d'insieme)","Porträt Giovanni da Udine (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18144,http://ta.sandrart.net/-artwork-4345,55," ""Vasari Giorgio , Uccellatori"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18144,http://ta.sandrart.net/-artwork-4332,54," ""Vasari Giorgio , Uccellatori"" ","Porträt Giorgione (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18283,http://ta.sandrart.net/-artwork-4345,55," ""Vasari Giorgio , San Rocco"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18283,http://ta.sandrart.net/-artwork-4332,51," ""Vasari Giorgio , San Rocco"" ","Porträt Giorgione (Vasari, Vite)",
https://w3id.org/zericatalog/person/3713/bassano-jacopo,https://w3id.org/zericatalog/artwork/45947,http://ta.sandrart.net/-artwork-4651,56," ""Bassano Francesco , Annuncio ai pastori"" ",Verkündigung an die Hirten (»Annuncio notturno ai pastori«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18163,http://ta.sandrart.net/-artwork-4345,51," ""Vasari Giorgio , Sacrificio di Isacco"" , (elemento d'insieme)","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/46658,http://ta.sandrart.net/-artwork-4459,60," ""Anonimo , Perseo libera Andromeda"" ",Perseus und Andromeda,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44257,http://ta.sandrart.net/-artwork-3658,63," ""Vecellio Tiziano , Madonna con Bambino"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18307,http://ta.sandrart.net/-artwork-4345,52," ""Vasari Giorgio , Tentazione di san Girolamo"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43914,http://ta.sandrart.net/-artwork-3658,53," ""Vecellio Tiziano , Madonna con Bambino, san Luca e santa Caterina d'Alessandria"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18186,http://ta.sandrart.net/-artwork-4345,51," ""Vasari Giorgio , San Pietro cammina sulle acque"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18169,http://ta.sandrart.net/-artwork-4345,52," ""Vasari Giorgio , Sacra Famiglia con san Giovannino"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/46568,http://ta.sandrart.net/-artwork-1213,57,"Titolo tradizionale ""Alfonso d'Este e Laura dei Dianti""",Porträt der Laura Dianti,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44317,http://ta.sandrart.net/-artwork-3658,57," ""Vecellio Tiziano , Madonna con Bambino e santa Maria Maddalena"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44299,http://ta.sandrart.net/-artwork-3658,54," ""Vecellio Tiziano , Madonna con Bambino, san Giovannino e sant'Antonio Abate"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/4573/barocci-federico,https://w3id.org/zericatalog/artwork/32668,http://ta.sandrart.net/-artwork-3483,54,"Titolo tradizionale ""Madonna della Gatta""",Marienbild (»The Madonna of the Cat (›La Madonna del Gatto‹)«),Y
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44225,http://ta.sandrart.net/-artwork-3658,63," ""Vecellio Tiziano , Madonna con Bambino"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18463,http://ta.sandrart.net/-artwork-4345,52," ""Vasari Giorgio, Zucchi Jacopo , Storie angeliche"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/3713/bassano-jacopo,https://w3id.org/zericatalog/artwork/44900,http://ta.sandrart.net/-artwork-4651,57," ""Bassano Jacopo , Annuncio ai pastori"" ",Verkündigung an die Hirten (»Annuncio notturno ai pastori«),Y
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44307,http://ta.sandrart.net/-artwork-3658,51," ""Vecellio Tiziano , Madonna con Bambino con santo Stefano, san Girolamo e san Maurizio"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18340,http://ta.sandrart.net/-artwork-4345,51," ""Vasari Giorgio , Madonna della Misericordia"" , (frammento)","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18111,http://ta.sandrart.net/-artwork-4168,55," ""Vasari Giorgio , Ritratto di Lorenzo de' Medici"" ","Porträt Lorenzo di Bicci (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/39025,http://ta.sandrart.net/-artwork-4335,52," ""Vasari Giorgio , Ritorno di Cosimo il Vecchio dall'esilio"" , (elemento d'insieme)","Porträt Piero di Cosimo (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18107,http://ta.sandrart.net/-artwork-4345,51," ""Vasari Giorgio , Ritratto di Andrea Doria"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18107,http://ta.sandrart.net/-artwork-4348,52," ""Vasari Giorgio , Ritratto di Andrea Doria"" ","Porträt Andrea del Sarto (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18107,http://ta.sandrart.net/-artwork-4313,53," ""Vasari Giorgio , Ritratto di Andrea Doria"" ","Porträt Giotto di Bondone (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18107,http://ta.sandrart.net/-artwork-4336,54," ""Vasari Giorgio , Ritratto di Andrea Doria"" ","Porträt Andrea di Piero Ferrucci (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18351,http://ta.sandrart.net/-artwork-4345,52," ""Vasari Giorgio , Sacra Famiglia con san Giovannino"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18327,http://ta.sandrart.net/-artwork-4345,54," ""Vasari Giorgio , Adorazione dei pastori"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18327,http://ta.sandrart.net/-artwork-4313,55," ""Vasari Giorgio , Adorazione dei pastori"" ","Porträt Giotto di Bondone (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18131,http://ta.sandrart.net/-artwork-4345,51," ""Vasari Giorgio , Putti con spighe"" , (elemento d'insieme)","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18366,http://ta.sandrart.net/-artwork-4345,52," ""Vasari Giorgio , San Rocco"" , (frammento)","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44305,http://ta.sandrart.net/-artwork-3658,51," ""Vecellio Tiziano , Madonna con Bambino con santo Stefano, san Girolamo e san Maurizio"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18120,http://ta.sandrart.net/-artwork-4313,51," ""Vasari Giorgio , Ritratto di gentildonna con bambino"" ","Porträt Giotto di Bondone (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18318,http://ta.sandrart.net/-artwork-4345,52," ""Vasari Giorgio , Salita di Cristo al monte Calvario"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18172,http://ta.sandrart.net/-artwork-4345,52," ""Vasari Giorgio , Sacra Famiglia con san Giovannino"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44132,http://ta.sandrart.net/-artwork-3400,60," ""Vecellio Tiziano, Negretti Jacopo , Pietà"" ",Pietà,Y
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/38937,http://ta.sandrart.net/-artwork-4345,53," ""Vasari Giorgio , Paesaggio con rovine, Putti"" , (elemento d'insieme)","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18173,http://ta.sandrart.net/-artwork-4345,51," ""Vasari Giorgio , Martirio di san Bartolomeo"" , (elemento d'insieme)","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/3713/bassano-jacopo,https://w3id.org/zericatalog/artwork/46613,http://ta.sandrart.net/-artwork-4651,61," ""Bassano , Annuncio ai pastori"" ",Verkündigung an die Hirten (»Annuncio notturno ai pastori«),
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44260,http://ta.sandrart.net/-artwork-3658,63," ""Vecellio Tiziano , Madonna con Bambino"" ",Madonna mit Kind (»Madonna col Bambino«),
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18215,http://ta.sandrart.net/-artwork-4345,51," ""Vasari Giorgio , San Giovanni Battista predica nel deserto"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43315,http://ta.sandrart.net/-artwork-4459,57," ""Vecellio Tiziano , Perseo libera Andromeda"" ",Perseus und Andromeda,
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18183,http://ta.sandrart.net/-artwork-4345,53," ""Vasari Giorgio , Resurrezione di Cristo"" ","Porträt Giorgio Vasari (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18165,http://ta.sandrart.net/-artwork-4325,52," ""Vasari Giorgio , Ritratto di Caterina Albergotti"" , (frammento)","Porträt Leon Battista Alberti (Vasari, Vite)",
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18331,http://ta.sandrart.net/-artwork-4345,54," ""Vasari Giorgio , Adorazione dei pastori"" ","Porträt Giorgio Vasari (Vasari, Vite)",
