id,search,result,viaf,lc,isni,ratio,partialRatio,tokenSort,tokenSet,avg
http://purl.org/emmedi/mauth/itatti/artist/caliari-carlo--italian-artist-,"Caliari, Carlo","Caliari, Carlo, 1570?-1596?",http://viaf.org/viaf/17496884,http://id.loc.gov/authorities/names/nr98035023,http://isni.org/isni/0000000080970963,68,100,72,100,85
http://purl.org/emmedi/mauth/itatti/artist/master-of-signa-ac--italian-artist,Master of Signa,,http://viaf.org/viaf/96425315,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/anonymous-painter-of-emilia-th-century-italian-artist,"Anonymous painter of Emilia, 15th century",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/lorenzetti-ambrogio-italian-painter-ca--painter-artist,"Lorenzetti, Ambrogio  painter","Lorenzetti, Ambrogio, 1285-1348",http://viaf.org/viaf/100916572,http://id.loc.gov/authorities/names/n86048471,http://isni.org/isni/0000000116923078,70,72,68,83,"73,25"
http://purl.org/emmedi/mauth/itatti/artist/palma-jacopo-il-vecchio--italian-artist-imitator-of,"Palma, Jacopo, il vecchio",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/cavalori-mirabello--italian-artist,"Cavalori, Mirabello",,http://viaf.org/viaf/70078882,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/alunno-di-benozzo-active-late-thearly-th-cent-italian-artist-manner-of,Alunno di Benozzo,,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/master-of-badia-a-isola-ac-ca--italian-artist-attributed-to,Master of Badia a Isola,,http://viaf.org/viaf/95707218,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/anonymous-painter-of-venice-th-century-italian-artist-,"Anonymous painter of Venice, 14th century",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/magdalen-master-ac-italian-artist-workshop-of,Magdalen Master,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/abate-nicolo-dell-ca--italian-artist-,"Abate, Nicolò dell'","Abate, Nicol&#xF2; dell', approximately 1509-1571",http://viaf.org/viaf/88804962,http://id.loc.gov/authorities/names/n85241595,http://isni.org/isni/000000012142883X,53,68,53,100,"68,5"
http://purl.org/emmedi/mauth/itatti/artist/pollaiuolo-piero--italian-artist-attributed-to,"Pollaiuolo, Piero","Pollaiolo, Piero, approximately 1443-1496",http://viaf.org/viaf/100217899,http://id.loc.gov/authorities/names/no95008039,http://isni.org/isni/0000000121451984,55,94,55,55,"64,75"
http://purl.org/emmedi/mauth/itatti/artist/giovenone-gerolamo-born--or--died--italian-artist-near,"Giovenone, Gerolamo",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/d-italian-artist-follower-of,"d.1399, Italian)",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/anonymous-sculptor-of-siena-th-century-artitst,"Anonymous sculptor of Siena, 16th century artitst",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/florigerio-sebastiano-ca-italian-artist-attributed-to,"Florigerio, Sebastiano",,http://viaf.org/viaf/95816805,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/margaritone-darezzo-c-italian-artist-workshop-of,Margaritone d'Arezzo,,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/parrasio-micheli-before--italian-artist,"Parrasio, Micheli",,http://viaf.org/viaf/10720563,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/pagani-vincenzo-ca--italian-artist-near,"Pagani, Vincenzo",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/andrea-di-nerio-active-midth-century-died-before--italian-artist,Andrea di Nerio,,http://viaf.org/viaf/96012499,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/piero-di-cosimo--italian-artist-after,Piero di Cosimo,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/braccesco-carlo-ac-italian-artist-near,"Braccesco, Carlo",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/master-of-saint-clare-of-assisi-active-ca--italian-artist,Master of Saint Clare of Assisi,,http://viaf.org/viaf/95799380,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/pier-francesco-fiorentino-born--died-after--italian-artist-attributed-to,Pier Francesco Fiorentino,"Pier Francesco, Fiorentino, approximately 1444-approximately 1497",http://viaf.org/viaf/71247875,http://id.loc.gov/authorities/names/nr91029419,http://isni.org/isni/0000000049973146,56,96,57,100,"77,25"
http://purl.org/emmedi/mauth/itatti/artist/lippi-fra-filippo-ca-italian-artist-attributed-to,"Lippi, Fra Filippo","Lippi, Filippo, ca.1406-1469.",http://viaf.org/viaf/88683746,http://id.loc.gov/authorities/names/n81080566,http://isni.org/isni/000000010815407X,60,78,60,87,"71,25"
http://purl.org/emmedi/mauth/itatti/artist/neroni-bartolomeo-ca-italian-artist-attributed-to,"Neroni, Bartolomeo","Neroni, Bartolomeo, approximately 1505-1571",http://viaf.org/viaf/33074243,http://id.loc.gov/authorities/names/n82035260,http://isni.org/isni/0000000079730997,59,100,59,100,"79,5"
http://purl.org/emmedi/mauth/itatti/artist/titian--italian-artist-formerly-attr-to-workshop-of,Titian,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/dca-italian-artist-,"d.ca.1400, Italian)",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/pinturicchio-bernardino-ca--italian-artist-school-of,"Pinturicchio, Bernardino",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/bernardino-da-asola-active-ca--italian-artist,Bernardino da Asola,,http://viaf.org/viaf/95796413,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/pupini-biagio-active--artist,"Pupini, Biagio","Pupini, Biagio, active 1511-1551",http://viaf.org/viaf/304326513,http://id.loc.gov/authorities/names/no2013112444,http://isni.org/isni/0000000409903994,61,100,60,100,"80,25"
http://purl.org/emmedi/mauth/itatti/artist/ibi-sinibaldo--italian-artist-near,"Ibi, Sinibaldo",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/francia-giacomo-ca-italian-artist-circle-of,"Francia, Giacomo",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/serafini-paolo-born-ca--active--italian-artist-,"Serafini, Paolo","Serafini, Paolo, 1968-....",http://viaf.org/viaf/34422272,http://id.loc.gov/authorities/names/nr2007000727,http://isni.org/isni/0000000114413760,73,100,85,100,"89,5"
http://purl.org/emmedi/mauth/itatti/artist/giovanni-di-ser-giovanni-guidi--italian-artist-workshop-of,Giovanni di ser Giovanni Guidi,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/master-of-the-misericordia-active-th-century-italian-artist,Master of the Misericordia,,http://viaf.org/viaf/95789359,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/antonello-da-messina-ca-italian-artist,Antonello da Messina,"Antonello, da Messina, 1430?-1479",http://viaf.org/viaf/14972227,http://id.loc.gov/authorities/names/n82020229,http://isni.org/isni/0000000108726154,75,95,80,100,"87,5"
http://purl.org/emmedi/mauth/itatti/artist/luca-di-tomme-cafter--italian-artist-school-of,Luca di Tommé,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/erri-bartolomeo-degli-active--italian-artist,"Erri, Bartolomeo degli",,http://viaf.org/viaf/95808319,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/mansueti-giovanni-di-niccolo-active--died-before--italian-artist-manner-of,"Mansueti, Giovanni di Niccolò",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/baldovinetti-alesso--italian-artist-attributed-to,"Baldovinetti, Alesso","Baldovinetti, Alesso, 1425-1499",http://viaf.org/viaf/2742475,http://id.loc.gov/authorities/names/nr90015894,http://isni.org/isni/0000000080825766,78,100,79,100,"89,25"
http://purl.org/emmedi/mauth/itatti/artist/santacroce-girolamo-da-born--died--artist-attributed-to,"Santacroce, Girolamo da","Santacroce, Girolamo, 1502?-1537?",http://viaf.org/viaf/13152152,http://id.loc.gov/authorities/names/nr97043631,http://isni.org/isni/0000000083583424,75,91,78,93,"84,25"
http://purl.org/emmedi/mauth/itatti/artist/martini-simone-artistmartini-simone-artist-studio-of,"Martini, Simone |Martini, Simone",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/anonymous-painter-of-liguria-th-century-italian,"Anonymous painter of Liguria, 15th century",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/bramantino-ca-italian-artist-school-of,Bramantino,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/biagio-dantonio--italian-artist-,Biagio d'Antonio,Biagio d'Antonio,http://viaf.org/viaf/15641155,http://id.loc.gov/authorities/names/nr00006912,http://isni.org/isni/0000000079844820,100,100,100,100,100
http://purl.org/emmedi/mauth/itatti/artist/giovanni-francesco-da-rimini-ac-d-ca-italian-artist,Giovanni Francesco da Rimini,"Giovanni, di Francesco, 1428?-1459",http://viaf.org/viaf/96599467,http://id.loc.gov/authorities/names/nr91026512,http://isni.org/isni/0000000072604584,61,68,68,78,"68,75"
http://purl.org/emmedi/mauth/itatti/artist/foschi-pier-francesco--italian-artist,"Foschi, Pier Francesco",,http://viaf.org/viaf/95780755,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/alamanno-pietro-ca--or--italian-artist,"Alamanno, Pietro","Alamanno, Pietro, approximately 1430-1497 or 1498",http://viaf.org/viaf/844145857881223020962,http://id.loc.gov/authorities/names/nr2006016268,,49,100,48,100,"74,25"
http://purl.org/emmedi/mauth/itatti/artist/sano-di-pietro--italian-artist-follower-of,Sano di Pietro,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/agabiti-pietro-paolo-ca-ca--italian-artist-,"Agabiti, Pietro Paolo","Agabiti, Pietro Paolo (Italian painter, ca. 1470-ca. 1540)",http://viaf.org/viaf/293810567,http://id.loc.gov/authorities/names/nr89016565,,53,100,56,100,"77,25"
http://purl.org/emmedi/mauth/itatti/artist/alunno-di-benozzo-active-late-thearly-th-cent-italian-artist,Alunno di Benozzo,,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/duia-pietro-di-niccolo-active-ca--italian-artist-circle-of,"Duia, Pietro di Niccolò",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/vivarini-alvise-cc-italian-artist-school-of,"Vivarini, Alvise",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/bello-marco-active-early-th-century-died--artist-formerly-attributed-to,"Bello, Marco",,http://viaf.org/viaf/295722561,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/santacroce-girolamo-da-born--died--artist-after,"Santacroce, Girolamo da",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/master-of--ac--italian-artist-near,Master of 1399,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/longhi-luca--italian-artist,"Longhi, Luca","Longhi, Luca, 1507-1580",http://viaf.org/viaf/27459152,http://id.loc.gov/authorities/names/n83150805,http://isni.org/isni/0000000066662972,69,100,69,100,"84,5"
http://purl.org/emmedi/mauth/itatti/artist/balducci-matteo-active--italian-artist-,"Balducci, Matteo",,http://viaf.org/viaf/95837654,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/mantegna-andrea--italian-artist-workshop-of,"Mantegna, Andrea",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/bassano-leandro--italian-artist-,"Bassano, Leandro",,http://viaf.org/viaf/22414872,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/sarto-andrea-del--italian-artist-studio-of,"Sarto, Andrea del",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/pollaiuolo-antonio--italian-artist,"Pollaiuolo, Antonio","Pollaiolo, Antonio, 1426?-1498",http://viaf.org/viaf/309812814,http://id.loc.gov/authorities/names/n85265409,http://isni.org/isni/0000000458659799,73,95,76,76,80
http://purl.org/emmedi/mauth/itatti/artist/mansueti-giovanni-di-niccolo-active--died-before--italian-artist,"Mansueti, Giovanni di Niccolò",,http://viaf.org/viaf/241937627,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/conte-jacopo-del--italian-artist-attributed-to,"Conte, Jacopo del","Del Conte, Jacopino 1513-1598",http://viaf.org/viaf/34728844,http://id.loc.gov/authorities/names/no2011046942,http://isni.org/isni/0000000117576987,61,82,73,73,"72,25"
http://purl.org/emmedi/mauth/itatti/artist/rosselli-cosimo--italian-artist-workshop-of,"Rosselli, Cosimo",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/anonymous-painter-of-tuscany-th-century-italian-artist-attributed-to,"Anonymous painter of Tuscany, 16th century",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/vaga-perino-del--italian-artist,"Vaga, Perino del","Perino, del Vaga",http://viaf.org/viaf/79398871,http://id.loc.gov/authorities/names/n79035517,http://isni.org/isni/0000000108021779,62,62,100,100,81
http://purl.org/emmedi/mauth/itatti/artist/sarto-andrea-del--italian-artist-attributed-to,"Sarto, Andrea del","Sarto, Andrea &#x98;del&#x9C; 1486-1530",http://viaf.org/viaf/59101593,http://id.loc.gov/authorities/names/n82037657,http://isni.org/isni/0000000121016608,61,82,64,100,"76,75"
http://purl.org/emmedi/mauth/itatti/artist/bedoli-girolamo-mazzola-ca---ca--italian-artist,"Bedoli, Girolamo Mazzola","Bedoli, Girolamo 1500-1569",http://viaf.org/viaf/57425974,http://id.loc.gov/authorities/names/nr91028761,http://isni.org/isni/0000000120264335,68,71,62,79,70
http://purl.org/emmedi/mauth/itatti/artist/anonymous-painter-of-florence-th-century-italian-artist,"Anonymous painter of Florence, 15th century",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/raffaellino-del-garbo-c-italian-artist-formerly-attributed-to,Raffaellino del Garbo,,http://viaf.org/viaf/278593704,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/anonymous-painter-of-marche-th-century-italian-artist,"Anonymous painter of Marche, 16th century",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/vecellio-francesco-born--died--or--italian-artist-follower-of,"Vecellio, Francesco",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/maso-di-banco-ac-italian-artist,Maso di Banco,"Maso, di Banco",http://viaf.org/viaf/95733296,http://id.loc.gov/authorities/names/n85016738,http://isni.org/isni/0000000068023752,96,92,100,100,97
http://purl.org/emmedi/mauth/itatti/artist/costantini-david-italian-artist,"Costantini, David",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/cozzarelli-guidoccio--italian-artist-near,"Cozzarelli, Guidoccio",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/pellegrino-di-mariano-rossini--italian-artist-,Pellegrino di Mariano Rossini,,http://viaf.org/viaf/95808936,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/muziano-girolamo--italian-artist-attributed-to,"Muziano, Girolamo","Muziano, Girolamo, 1532-1592",http://viaf.org/viaf/31578727,http://id.loc.gov/authorities/names/no95021489,http://isni.org/isni/0000000118561330,76,100,76,100,88
http://purl.org/emmedi/mauth/itatti/artist/sodoma--italian-artist-circle-of,Sodoma,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/francesco-di-gabriele-active-late-th-century-italian-artist-attributed-to,Francesco di Gabriele,,http://viaf.org/viaf/95991546,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/barnaba-da-modena-ac-italian-artist-attributed-to,Barnaba da Modena,Barnaba da Modena,http://viaf.org/viaf/95838297,http://id.loc.gov/authorities/names/nr92008524,,100,100,100,100,100
http://purl.org/emmedi/mauth/itatti/artist/pennacchi-pier-maria-born--died--or--italian-artist,"Pennacchi, Pier Maria",,http://viaf.org/viaf/95784538,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/pontormo-jacopo-da--italian-artist-after,"Pontormo, Jacopo da",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/torbido-francesco-caca--italian-artist-near,"Torbido, Francesco",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/venusti-marcello--italian-artist-,"Venusti, Marcello","Venusti, Marcello, 1512-1579",http://viaf.org/viaf/45105084,http://id.loc.gov/authorities/names/nr91028737,http://isni.org/isni/0000000066347155,76,100,76,100,88
http://purl.org/emmedi/mauth/itatti/artist/leonbruno-lorenzo-ca--italian-artist,"Leonbruno, Lorenzo","Leonbruno, Lorenzo, 1489-1537?",http://viaf.org/viaf/30344167,http://id.loc.gov/authorities/names/nr96009232,http://isni.org/isni/0000000083686925,75,100,77,100,88
http://purl.org/emmedi/mauth/itatti/artist/napoletano-francesco-died--italian-issuer-near,"Napoletano, Francesco  issuer",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/ghetti-bartolomeo-di-zanobi-di-benedetto--italian-artist-attributed-to,"Ghetti, Bartolomeo di Zanobi di Benedetto",,http://viaf.org/viaf/40317092,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/boccaccino-boccaccio--italian-artist,"Boccaccino, Boccaccio",Boccaccio Boccaccino pittore italiano,http://viaf.org/viaf/57416692,http://id.loc.gov/authorities/names/nb2014023697,http://isni.org/isni/0000000056971034,52,62,70,100,71
http://purl.org/emmedi/mauth/itatti/artist/solario-andrea-ca-italian-artist,"Solario, Andrea",,http://viaf.org/viaf/89552268,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/bellini-giovanni--italian-artist-attributed-to,"Bellini, Giovanni","Bellini, Giovanni, 1430?-1516",http://viaf.org/viaf/100161245,http://id.loc.gov/authorities/names/n50007140,http://isni.org/isni/0000000114532217,74,100,76,100,"87,5"
http://purl.org/emmedi/mauth/itatti/artist/anonymous-sculptor-of-italy-th-century-artist,"Anonymous sculptor of Italy, 16th century",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/apollonio-di-giovanni-di-tommaso-ca--or-----italian-artist-workshop-of,Apollonio di Giovanni di Tommaso,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/tura-cosme-ca-italian-artist-near,"Tura, Cosmè",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/daddi-bernardo-active-ca--italian-artist-copy-after,"Daddi, Bernardo",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/master-of-san-davino-ac-italian-artist,Master of San Davino,,http://viaf.org/viaf/96258159,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/pier-francesco-fiorentino-born--died-after--italian-artist-circle-of,Pier Francesco Fiorentino,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/paolo-veneziano-active--italian-artist,Paolo Veneziano,"Paolo, Da Venezia",http://viaf.org/viaf/305525918,http://id.loc.gov/authorities/names/nr92042214,,81,73,84,84,"80,5"
http://purl.org/emmedi/mauth/itatti/artist/girolamo-di-giovanni-da-camerino-ac-ca----italian-artist-,Girolamo di Giovanni da Camerino,"Girolamo di Giovanni, da Camerino, active 1449-1473",http://viaf.org/viaf/293013893,http://id.loc.gov/authorities/names/nr97034368,,77,97,79,100,"88,25"
http://purl.org/emmedi/mauth/itatti/artist/michelangelo--italian-artist-,Michelangelo,"Michelangelo Buonarroti, 1475-1564",http://viaf.org/viaf/24585191,http://id.loc.gov/authorities/names/n80152368,http://isni.org/isni/0000000121243640,52,100,53,100,"76,25"
http://purl.org/emmedi/mauth/itatti/artist/niccolo-di-pietro-gerini-d-ca-italian-artist,Niccolò di Pietro Gerini,,http://viaf.org/viaf/95813665,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/francesco-di-gentile-th-century-italian-artist-attributed-to,Francesco di Gentile,,http://viaf.org/viaf/95713253,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/aleni-tomasso-ac-italian-artist,"Aleni, Tomasso",,http://viaf.org/viaf/95720373,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/antonio-da-fabriano-ac-italian-artist-near,Antonio da Fabriano,,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/raphael--italian-artist-follower-of,Raphael,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/anguissola-sofonisba--italian-artist,"Anguissola, Sofonisba",Sofonisba Anguissola pittrice italiana,http://viaf.org/viaf/229537591,http://id.loc.gov/authorities/names/n88024840,http://isni.org/isni/0000000058161465,44,57,69,100,"67,5"
http://purl.org/emmedi/mauth/itatti/artist/giovanni-di-paolo-caca-italian-artist-circle-of,Giovanni di Paolo,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/agabiti-pietro-paolo-ca-ca--italian-artist,"Agabiti, Pietro Paolo","Agabiti, Pietro Paolo (Italian painter, ca. 1470-ca. 1540)",http://viaf.org/viaf/293810567,http://id.loc.gov/authorities/names/nr89016565,,53,100,56,100,"77,25"
http://purl.org/emmedi/mauth/itatti/artist/d-italian-artist,"d.1428, Italian)",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/manzuoli-tommaso--italian-photographer-circle-of,"Manzuoli, Tommaso  photographer",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/mazone-giovanni-active----italian-artist,"Mazone, Giovanni",,http://viaf.org/viaf/316742277,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/evangelista-di-pian-di-meleto-ca----italian-artist-formerly-attributed-to,Evangelista di Pian di Meleto,Evangelista da Pian di Meleto italienischer Maler,http://viaf.org/viaf/89145003798461340200,http://id.loc.gov/authorities/names/no2016060180,,72,97,72,100,"85,25"
http://purl.org/emmedi/mauth/itatti/artist/pollaiuolo-antonio--italian-artist-school-of,"Pollaiuolo, Antonio",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/master-of-the-terni-dormition-ac-nd-half-of-th-cent-italian-artist,Master of the Terni Dormition,,http://viaf.org/viaf/95809615,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/master-of-the-strozzi-funerary-chapel-active--italian-artist,Master of the Strozzi Funerary Chapel,,http://viaf.org/viaf/95981457,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/andrea-vanni-ca--ca--italian-artist-follower-of,Andrea Vanni,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/jacopo-da-montagnana--or----or--italian-artist-follower-of,Jacopo da Montagnana,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/raffaellino-del-garbo-c-italian-artist-near,Raffaellino del Garbo,,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/anonymous-painter-of-tuscany-th-century-italian-artist,"Anonymous painter of Tuscany, 16th century",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/bassano-jacopo-il-vecchio--italian-artist-,"Bassano, Jacopo, il vecchio",,http://viaf.org/viaf/24792862,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/siciolante-girolamo-ca-italian-artist,"Siciolante, Girolamo","Siciolante, Girolamo, 1521-1575",http://viaf.org/viaf/35870461,http://id.loc.gov/authorities/names/n84234141,http://isni.org/isni/0000000081148664,78,100,79,100,"89,25"
http://purl.org/emmedi/mauth/itatti/artist/tintoretto-domenico--italian-artist-circle-of,"Tintoretto, Domenico",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/fogolino-marcello--italian-artist-circle-of,"Fogolino, Marcello",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/pellegrino-da-san-daniele--italian-artist,Pellegrino da San Daniele,"Pellegrino, da San Daniele, 1467-1547",http://viaf.org/viaf/24446761,http://id.loc.gov/authorities/names/nr89014123,http://isni.org/isni/000000005489416X,81,96,83,100,90
http://purl.org/emmedi/mauth/itatti/artist/luca-di-tomme-cafter--italian-artist,Luca di Tommé,"Luca, di Tomme&#x301;, 1330?-1389",http://viaf.org/viaf/47587287,http://id.loc.gov/authorities/names/n83190560,http://isni.org/isni/0000000057661652,52,92,60,74,"69,5"
http://purl.org/emmedi/mauth/itatti/artist/lianori-pietro-di-giovanni-before-after--italian-artist-near,"Lianori, Pietro di Giovanni",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/lastricati-zanobi--italian-artist-attributed-to,"Lastricati, Zanobi","Lastricati, Zanobi, 1508-1590",http://viaf.org/viaf/95724035,http://id.loc.gov/authorities/names/no2014116601,http://isni.org/isni/0000000114780309,77,100,77,100,"88,5"
http://purl.org/emmedi/mauth/itatti/artist/master-of-campodonico-th-century-italian-artist,Master of Campodonico,,http://viaf.org/viaf/96047103,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/ingannati-pietro-degli-active--italian-artist-near,"Ingannati, Pietro degli",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/bigallo-master-active-ca--italian-artist-circle-of,Bigallo Master,,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/jesus-christ-ca--bc---ad-associated-name,Jesus Christ  associated name,,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/girolamo-da-treviso-the-younger--italian-artist-attributed-to,"Girolamo da Treviso, the younger","Girolamo, da Treviso, 1498-1544",http://viaf.org/viaf/95730747,http://id.loc.gov/authorities/names/no2012068145,http://isni.org/isni/0000000116903827,67,68,63,79,"69,25"
http://purl.org/emmedi/mauth/itatti/artist/franchi-rossello-di-jacopo-ca-italian-artist,"Franchi, Rossello di Jacopo","Franchi, Rossello di Jacopo, approximately 1376-1456",http://viaf.org/viaf/65119213,http://id.loc.gov/authorities/names/n82091620,http://isni.org/isni/000000008251155X,68,100,68,100,84
http://purl.org/emmedi/mauth/itatti/artist/mancini-domenico-th-century-italian-artist,"Mancini, Domenico","Mancinus, Dominicus",http://viaf.org/viaf/34602833,http://id.loc.gov/authorities/names/n87815652,http://isni.org/isni/0000000121005650,78,82,76,76,78
http://purl.org/emmedi/mauth/itatti/artist/ibi-sinibaldo--italian-artist-,"Ibi, Sinibaldo",,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/titian--italian-artist-copy-after,Titian,,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/schiavone-andrea-painter-artist-attributed-to,"Schiavone, Andrea painter",,http://viaf.org/viaf/47558168,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/anguissola-sofonisba--italian-artist-circle-of,"Anguissola, Sofonisba",,,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/lorenzetti-ambrogio-c-italian-artist,"Lorenzetti, Ambrogio","Lorenzetti, Ambrogio, 1285-1348",http://viaf.org/viaf/100916572,http://id.loc.gov/authorities/names/n86048471,http://isni.org/isni/0000000116923078,78,100,79,100,"89,25"
http://purl.org/emmedi/mauth/itatti/artist/torni-jacopo--italian-artist-attributed-to,"Torni, Jacopo",,http://viaf.org/viaf/80894029,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/artist/longhi-barbara--italian-artist,"Longhi, Barbara",,http://viaf.org/viaf/213882297,,,,,,,
http://purl.org/emmedi/mauth/itatti/artist/vassilacchi-antonio--italian-artist,"Vassilacchi, Antonio","Vassilacchi, Antonio, 1556-1629",http://viaf.org/viaf/30415258,http://id.loc.gov/authorities/names/nr92021999,http://isni.org/isni/0000000080768124,78,100,79,100,"89,25"
http://purl.org/emmedi/mauth/itatti/artist/anonymous-painter-of-florence-th-century-italian-artist-,"Anonymous painter of Florence, 15th century",,,,,0,0,0,0,0
